PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,PurchDate2,IsBadBuy
0,2,4,8,12,627,24,546,6,0,0,0,85216,2,6,0,6779,7884,7821,9015,6732,7807,9696,11123,0,0,17,25,10,8495,0,1803,10,0
0,2,5,6,2,347,27,149,1,0,0,0,70913,1,6,2,7242,8502,8321,9682,7493,8913,8592,10126,0,0,17,25,10,9510,0,1338,10,0
0,2,0,3,6,656,6,7,6,0,0,0,87564,2,3,0,14349,16274,15997,18076,11901,14498,13353,16158,0,0,12,25,10,10410,0,1243,7,0
0,2,0,3,7,757,13,432,1,0,0,0,70810,1,3,3,12119,13834,13589,15441,12127,14378,13597,16028,0,0,12,25,10,9175,0,1974,7,0
0,2,5,6,7,181,11,47,11,0,0,0,64147,1,0,3,2935,4206,3670,5042,2943,3866,3678,4675,0,0,17,25,10,4460,0,2198,7,0
0,2,0,3,7,304,28,157,1,0,0,0,74865,1,5,3,10076,11895,11382,13347,9353,11343,14196,17217,0,0,12,25,10,8395,0,1389,7,0
0,2,0,3,9,120,10,11,7,0,1,1,81699,1,4,1,7397,8317,8489,9482,7330,8251,8416,9411,0,0,12,25,10,6570,0,1763,7,0
0,2,2,4,7,240,11,14,4,0,0,0,77639,1,5,3,7522,9124,8624,10354,6409,7882,10568,12781,0,0,14,25,10,8195,0,1155,7,0
0,2,0,3,7,141,28,166,1,0,0,0,62627,1,3,3,7855,9514,8983,10775,7147,8608,10826,13218,0,0,14,25,10,6980,0,1703,7,0
0,2,6,7,15,257,35,70,4,0,0,0,89874,1,10,1,5202,6441,6118,7456,4843,5894,7889,9135,0,0,14,25,10,6780,0,1023,7,0
0,2,1,5,1,463,35,174,2,0,0,0,79666,1,5,1,7677,9315,8791,10560,6860,8257,10315,11556,0,0,38,25,10,10010,0,1389,7,0
0,2,0,3,2,197,41,109,8,0,0,0,64185,1,2,2,5040,6260,5943,7261,5138,6375,6049,7385,0,0,38,25,10,4660,0,1020,7,0
0,2,2,4,2,376,30,107,3,0,0,0,88359,1,10,2,5870,7551,6840,8655,6163,7264,9437,10933,0,0,12,25,10,6980,0,983,8,0
0,2,1,5,9,163,20,3,11,0,0,0,67795,1,0,1,3936,4945,4751,5841,3555,4537,7063,8135,0,0,38,25,10,6180,0,1313,8,0
0,2,6,7,1,11,16,99,0,0,1,1,68733,1,4,1,2851,3949,3579,4765,3539,4615,7693,10032,0,0,38,25,10,4395,0,1711,8,0
0,2,2,4,8,174,22,37,8,0,0,0,41982,1,0,3,4986,6323,5885,7329,4181,5352,7631,9142,0,0,38,25,10,4775,0,623,8,0
0,2,2,4,2,191,27,77,1,0,0,0,80239,1,10,2,6332,7722,7339,8840,6578,8164,10642,12025,0,0,22,25,10,7295,0,983,8,0
0,2,2,4,9,163,10,3,3,0,1,1,55647,1,0,1,4390,5579,5241,6525,3794,4809,7416,8527,0,0,12,25,10,5980,0,1086,8,0
0,2,2,4,8,504,12,33,12,0,1,1,64823,1,4,3,7478,9196,8576,10432,6755,7666,9970,11194,0,0,12,25,10,7495,0,1801,8,0
0,2,2,4,1,241,6,89,3,0,0,0,75549,1,7,1,7352,9040,8440,10263,6696,7958,10631,11564,0,0,12,25,10,8195,0,1389,8,0
0,2,0,3,7,126,11,47,3,0,1,1,80375,1,3,3,6722,7923,7760,9057,7191,8442,10123,11785,0,0,12,25,10,5675,0,2152,8,0
0,2,1,5,5,698,8,333,1,0,0,0,88803,1,6,3,10219,11834,11537,13281,8860,11061,13560,14988,0,0,22,25,10,11520,0,1763,8,0
0,2,3,2,9,163,10,3,4,0,1,1,36858,1,0,1,5715,6513,6672,7534,5606,6720,9203,10375,0,0,22,25,10,6580,0,882,8,0
0,2,1,5,2,390,94,388,0,0,0,0,87320,1,1,2,5389,7602,6320,8710,5165,7472,9610,12916,0,0,22,25,10,5580,0,594,8,0
0,2,2,4,6,159,10,3,15,0,1,1,73020,2,0,0,6145,7438,7137,8533,6184,7619,9961,11539,0,0,22,25,10,7830,0,686,8,0
0,2,3,2,7,127,28,166,4,0,0,0,79375,1,2,3,7000,8095,8060,9243,6076,7145,9661,10708,0,0,22,25,10,5875,0,803,8,0
0,2,1,5,0,0,36,525,10,0,0,0,55752,0,0,0,6314,7793,7319,8916,6215,7776,9226,10575,0,0,12,25,10,7695,0,837,9,0
0,2,1,5,9,35,12,30,7,0,0,0,54609,1,9,1,6273,7627,7275,8737,6687,8191,9401,11627,0,0,12,25,10,8295,0,1086,9,0
0,2,3,2,7,67,11,65,5,0,0,0,80684,1,5,3,9605,11618,10873,13047,9643,11643,14821,17895,0,0,14,25,10,7700,0,1503,9,0
0,2,2,4,9,35,26,117,8,0,0,0,68659,1,9,1,5631,7103,6581,8171,7519,8732,10607,11917,0,0,14,25,10,7600,0,1215,9,0
0,2,3,2,1,1,14,60,6,0,0,0,76378,1,1,1,12690,14949,14205,16645,12605,14931,17289,19152,0,0,17,25,10,9915,0,920,9,0
1,1,3,3,9,45,10,3,7,0,1,1,72850,1,0,1,7628,8602,11089,12115,7935,8799,12043,12918,0,0,24,32,20,8100,0,1272,6,0
1,1,2,5,7,210,11,14,3,0,0,0,87405,1,5,3,9149,11185,13651,15659,7056,8478,11864,13820,0,0,33,32,20,9300,0,2152,8,0
1,1,1,6,1,68,2,7,4,0,0,0,63220,1,0,1,2735,3676,5435,7305,2415,3369,5347,6323,1,1,32,32,20,5700,0,1020,8,0
1,1,0,4,11,32,18,40,6,0,0,0,78441,0,0,0,6147,7472,9803,11161,5856,6999,9247,10748,0,0,35,32,20,7800,0,803,8,0
1,1,7,2,13,44,10,3,0,0,0,0,92331,1,3,3,8647,10485,13002,14455,8254,9539,12814,14809,0,0,35,32,20,6600,0,2351,8,0
1,1,1,6,7,16,10,3,1,0,1,1,63022,1,3,3,3322,4533,6452,7870,3094,4161,6203,7431,0,0,32,32,20,6000,0,1703,8,0
1,1,2,5,13,216,6,7,3,0,0,0,73804,1,0,3,3449,4484,6074,7386,3633,4719,6419,7509,1,1,35,32,20,5400,0,1506,8,0
1,1,6,8,10,22,11,20,7,0,1,1,50789,1,0,2,2670,3679,5546,6843,3374,4671,5651,7083,1,1,32,32,20,6000,0,1054,8,0
1,1,3,3,14,74,12,3,3,0,1,1,75437,0,2,0,4629,5584,7859,8405,4649,6035,8177,9696,0,0,35,32,20,3900,0,569,8,0
1,1,0,4,1,41,23,39,6,0,0,0,74388,1,5,1,8980,9652,13093,13725,9883,10942,15494,17155,0,0,35,32,20,10100,0,1389,8,0
1,1,7,2,7,36,11,31,8,0,1,1,76605,1,3,3,7804,8697,11998,12894,8448,9762,12717,13854,1,1,32,32,20,8350,0,1974,8,0
1,1,3,3,9,75,10,3,1,0,1,1,43255,1,0,1,7065,8200,11019,11992,6683,7774,9983,11242,0,0,24,32,20,7200,0,834,9,0
1,1,3,3,13,39,10,3,1,0,0,0,62672,1,0,3,7871,9322,11062,12867,7424,8667,11042,12274,0,0,33,32,20,8500,0,1118,9,0
1,1,0,4,11,84,18,3,3,0,1,1,79127,0,0,0,4583,5817,7536,8652,5246,6756,8647,10349,1,1,24,32,20,6600,0,569,9,0
1,1,2,5,7,67,11,65,6,0,0,0,96530,1,5,3,6566,7748,9915,11318,6253,7650,9746,11432,0,0,24,32,20,6800,0,1630,9,0
0,2,1,5,2,347,27,149,3,0,0,0,60977,1,6,2,7240,8384,8319,9555,7629,8905,8739,10117,0,0,3,33,0,8000,0,923,1,0
0,2,2,4,7,51,28,121,7,0,3,3,75806,1,2,3,5500,6944,6440,8000,5767,6647,6728,7679,0,0,3,33,0,5800,0,803,1,0
0,2,2,4,9,542,20,223,6,0,0,0,66557,1,0,1,7348,8639,8436,9830,8864,9762,10073,11043,0,0,3,33,0,5700,0,1313,1,0
0,2,0,3,1,161,2,3,11,0,0,0,65797,1,0,1,4611,5376,5480,6306,5141,6107,6052,7096,0,0,0,33,0,4595,0,1020,1,0
0,2,5,6,2,233,29,52,11,0,0,0,94680,1,0,2,2913,3882,3646,4693,3231,4161,3989,4994,0,0,3,33,0,3500,0,1353,1,0
0,2,1,5,2,287,6,27,2,0,1,1,56287,1,4,2,3427,4367,4201,5216,4086,5221,4913,6139,0,0,3,33,0,5100,0,1169,1,0
0,2,1,5,2,197,6,7,0,0,3,3,86984,1,2,2,2890,3763,3621,4564,3835,4497,4642,5357,0,0,4,33,0,3600,0,1243,2,0
0,2,6,7,1,734,6,118,3,0,0,0,77241,1,0,1,1892,2506,2543,3206,2599,3509,3307,4290,0,0,0,33,0,3900,0,1455,2,0
0,2,5,6,8,292,12,15,4,0,1,1,76463,1,5,3,3219,4112,3977,4941,3391,4397,4162,5249,0,0,0,33,0,5100,0,1923,2,0
0,2,1,5,5,9,8,574,5,0,0,0,53327,1,1,3,0,1,0,0,0,1,0,0,0,0,4,33,0,8300,0,1003,2,0
0,2,0,3,2,147,6,327,4,0,0,0,73445,1,3,2,5370,6541,6300,7564,7572,9690,8678,10965,0,0,0,33,0,6200,0,1623,2,0
0,2,5,6,7,29,15,25,13,0,1,1,64019,1,1,3,8821,10452,10027,11788,9145,10421,10377,11755,0,0,0,33,0,10700,0,1418,3,0
0,2,1,5,2,233,6,7,11,0,0,0,70055,1,0,2,3775,4794,4577,5678,3080,4073,3826,4899,0,0,0,33,0,4200,0,920,3,0
0,2,0,3,7,402,28,51,0,0,0,0,47089,1,0,3,7156,7985,8228,9124,7321,8182,8407,9337,0,0,4,33,0,6700,0,623,3,0
0,2,0,3,9,140,10,3,6,0,1,1,53794,1,7,1,9459,11179,10716,12573,9459,11179,10716,12573,0,0,4,33,0,9730,0,1086,4,0
0,2,1,5,9,125,12,30,3,0,0,0,61257,1,9,1,6211,7519,7208,8621,6211,7519,7208,8621,0,0,3,33,0,7700,0,1215,4,0
0,2,1,5,7,137,10,3,6,0,1,1,64255,1,3,3,3643,4910,4434,5803,3643,4910,4434,5803,0,0,4,33,0,6200,0,1703,4,0
0,2,0,3,8,292,12,15,7,0,0,0,62849,1,5,3,7669,9291,8783,10534,7669,9291,8783,10534,0,0,3,33,0,7500,0,1411,4,0
0,2,1,5,2,197,6,7,3,0,1,1,82224,1,2,2,3177,4210,3931,5047,3177,4210,3931,5047,0,0,3,33,0,4100,0,1243,4,0
0,2,3,2,7,726,28,143,4,0,0,0,82500,1,3,3,9781,11788,11063,13231,9781,11788,11063,13231,0,0,4,33,0,7600,0,2152,4,0
0,2,5,6,13,427,20,35,0,0,0,0,70098,1,3,3,3788,4873,4591,5763,3788,4873,4591,5763,0,0,4,33,0,4900,0,2274,4,0
0,2,6,7,7,85,10,243,6,0,0,0,93647,1,1,3,4652,6003,5524,6983,4652,6003,5524,6983,0,0,0,33,0,6600,0,1641,4,0
0,2,2,4,2,343,35,227,0,0,0,0,72270,1,9,2,9748,11621,11028,13051,9748,11621,11028,13051,0,0,3,33,0,8000,0,1623,4,0
0,2,0,3,2,147,6,7,6,0,0,0,79141,1,3,2,6266,7716,7267,8833,6266,7716,7267,8833,0,0,4,33,0,7000,0,1506,4,0
0,2,0,3,9,140,10,3,1,0,1,1,72616,1,7,1,9459,11179,10716,12573,9459,11179,10716,12573,0,0,4,33,0,10500,0,1389,4,0
0,2,1,5,7,133,28,121,3,0,1,1,83878,1,0,3,5390,7007,6321,8068,5390,7007,6321,8068,0,0,0,33,0,5900,0,1373,4,0
0,2,2,4,1,164,2,3,1,0,0,0,61224,1,0,1,3963,4999,4780,5899,3963,4999,4780,5899,0,0,0,33,0,5100,0,1020,4,0
0,2,2,4,1,360,2,129,7,0,0,0,80241,1,4,1,5129,6616,6039,7645,5129,6616,6039,7645,0,0,3,33,0,5640,0,1763,4,0
0,2,2,4,15,103,21,112,0,0,0,0,90435,1,5,1,9890,11404,11181,12816,10671,11780,12025,13222,0,0,4,33,0,8000,0,2206,6,0
0,2,2,4,7,100,10,110,3,0,1,1,62310,1,11,3,4624,5718,5494,6675,4380,5632,8041,9422,0,0,4,33,0,6520,0,630,6,0
0,2,0,3,13,247,10,3,3,0,1,1,79064,1,0,3,7386,8676,8477,9870,7386,8676,8477,9870,0,0,7,33,0,6300,0,1272,6,0
0,2,0,3,7,312,28,246,2,0,0,0,74932,1,0,3,5878,7102,6848,8170,5878,7102,6848,8170,0,0,1,33,0,7200,0,803,6,0
0,2,2,4,1,1,14,1,3,0,0,0,69625,1,1,1,9456,11193,10712,12588,8073,9848,9219,11136,0,0,1,33,0,10400,0,825,6,0
0,2,0,3,7,240,11,14,6,0,0,0,86324,1,5,3,10429,12141,11763,13612,8450,10037,9626,11340,0,0,1,33,0,8500,0,1243,6,0
0,2,2,4,15,103,21,112,5,0,0,0,86061,1,5,1,9175,10519,10409,11861,8572,10108,9758,11417,0,0,1,33,0,8500,0,1893,6,0
0,2,3,2,1,11,6,11,7,0,1,1,67538,1,4,1,8551,9463,9735,10720,8551,9463,9735,10720,0,0,1,33,0,6830,0,1411,6,0
0,2,2,4,14,172,51,3,3,0,1,1,57084,0,0,0,3032,3922,3775,4736,3032,3922,3775,4736,0,0,1,33,0,4400,0,505,6,0
0,2,1,5,9,163,10,3,3,0,1,1,63084,1,0,1,3487,4488,4266,5347,3487,4488,4266,5347,0,0,4,33,0,4800,0,1215,6,0
0,2,5,6,9,155,10,3,0,1,1,1,69078,1,0,1,2865,3759,3594,4560,2865,3759,3594,4560,0,0,3,33,0,3800,0,1515,11,0
0,2,0,3,2,197,41,109,5,0,1,1,75279,1,2,2,4494,5658,5354,6611,5252,6492,6172,7511,0,0,3,33,0,4800,0,1155,11,0
0,2,5,6,18,315,63,187,1,0,1,1,93218,1,0,3,2516,3571,3217,4357,3119,4537,3869,5400,0,0,6,33,0,3200,0,2651,7,0
0,2,3,2,13,162,10,3,6,0,0,0,78695,1,3,3,7938,9219,9073,10457,7148,8253,8220,9413,0,0,0,33,0,7600,0,1974,7,0
0,2,2,4,7,148,11,47,3,0,0,0,69226,1,0,3,5374,6917,6304,7970,5148,6461,6060,7478,0,0,6,33,0,6100,0,1118,7,0
0,2,0,3,9,125,10,117,1,0,1,1,65595,1,9,1,8606,10376,9794,11706,8658,9878,12117,13024,0,0,0,33,0,8500,0,1215,7,0
0,2,3,2,1,300,10,71,1,0,1,1,67261,1,0,1,8395,9952,9567,11248,8382,9985,9553,11284,0,0,4,33,0,6300,0,825,7,0
0,2,0,3,1,11,2,12,3,0,0,0,70799,1,4,1,9026,11323,10248,12729,7458,9650,11569,13473,0,0,4,33,0,7900,0,1623,7,0
0,2,2,4,1,11,6,11,1,0,1,1,80339,1,4,1,4862,6254,5751,7254,4854,6058,8362,9643,0,0,3,33,0,5900,0,1763,7,0
0,2,5,6,1,232,93,452,3,0,0,0,87656,1,2,1,3118,4298,3867,5142,3103,4270,3851,5112,0,0,4,33,0,4100,0,1023,7,0
0,2,3,2,13,162,10,3,7,0,0,0,62619,1,3,3,7559,8884,8664,10095,8014,9472,11541,13329,0,0,1,33,0,8000,0,1703,7,0
0,2,0,3,11,169,18,40,4,0,0,0,88191,0,0,0,7795,9175,8919,10409,6720,7757,7758,8878,0,0,1,33,0,6000,0,853,7,0
0,2,0,3,2,233,6,7,4,0,1,1,82204,1,0,2,4538,5751,5401,6711,4213,5346,5050,6274,0,0,0,33,0,4300,0,983,7,0
0,2,2,4,9,125,26,117,1,0,0,0,49458,1,9,1,6744,8496,7784,9676,6150,7713,7142,8830,0,0,1,33,0,8600,0,975,7,0
0,2,3,2,9,145,10,3,7,0,1,1,53706,1,0,1,7411,8337,8504,9504,6877,7818,7927,8943,0,0,1,33,0,7000,0,920,7,0
0,2,5,6,11,776,10,392,0,1,1,1,35276,0,2,0,1795,2636,2439,3347,1795,2636,2439,3347,0,0,1,33,0,3800,0,942,7,0
0,2,6,7,16,779,6,181,3,0,2,2,72605,2,0,0,4739,5744,5618,6704,4147,4942,4979,5837,0,0,4,33,0,7100,0,869,7,0
0,2,1,5,10,275,12,228,5,0,0,0,76326,1,5,2,6333,7780,7340,8902,6029,7529,9772,11133,0,0,0,33,0,8000,0,1155,9,0
0,2,5,6,2,26,16,295,5,0,0,0,90949,1,5,2,3693,4687,4488,5562,3390,4789,6264,7944,0,0,0,33,0,5800,0,1641,9,0
0,2,7,1,2,42,51,95,3,0,1,1,71830,1,0,2,8492,9639,9671,10910,8499,9774,13141,14028,0,0,4,33,0,7130,0,803,9,0
0,2,1,5,4,397,5,50,6,0,0,0,78315,0,5,0,4437,5189,5292,6104,4175,5173,7613,8998,0,0,0,33,0,5800,0,1740,9,0
0,2,2,4,1,41,14,82,1,0,1,1,97730,1,5,1,7849,9464,8977,10721,7614,9223,11958,13304,0,0,0,33,0,6900,0,1630,9,0
0,2,0,3,9,59,26,3,1,0,1,1,66349,1,0,1,4892,5806,5783,6770,4603,5775,8255,9821,0,0,3,33,0,5800,0,1215,9,0
0,2,2,4,13,54,12,108,0,0,1,1,77452,1,2,3,3322,4326,4088,5172,3408,4407,6589,7461,0,0,3,33,0,4100,0,1155,9,0
0,2,2,4,9,64,10,62,3,0,1,1,84701,1,4,1,4700,6104,5576,7092,4646,5917,8345,9979,0,0,4,33,0,5430,0,1763,0,0
0,2,5,6,8,330,12,261,3,0,1,1,82416,1,5,3,3580,4557,4366,5422,4237,5266,7386,8296,0,0,4,33,0,5600,0,1803,0,0
0,2,6,7,12,71,32,63,5,0,1,1,63529,2,0,0,5208,5977,6125,6955,5525,6384,9091,10505,0,0,3,33,0,6900,0,833,0,0
0,2,2,4,7,58,11,55,4,0,0,0,74770,1,5,3,7707,9087,8824,10314,7881,9425,12139,14250,0,0,3,33,0,9000,0,1155,0,0
0,2,2,4,1,68,2,3,1,0,0,0,74323,1,0,1,3184,4264,6440,7537,3825,4966,7075,8263,0,0,4,33,0,5600,0,1155,0,0
0,2,5,6,1,11,16,99,5,0,1,1,90413,1,4,1,2842,3614,6028,6984,2969,3771,6273,7202,0,0,4,33,0,4700,0,2218,0,0
0,2,3,2,9,27,35,3,3,0,1,1,69064,1,7,1,10054,11706,14490,15824,10037,11933,13797,15813,0,0,4,33,0,10400,0,1215,0,0
0,2,0,3,9,120,17,234,7,0,1,1,61661,1,4,1,6090,7464,10196,12496,5902,7386,9536,11510,0,0,0,33,0,7800,0,1411,0,0
1,2,5,7,2,4,50,135,5,1,0,0,90715,1,2,2,3416,4152,7170,8715,3585,5037,6377,8034,0,0,4,33,0,4100,0,1641,2,0
1,2,3,3,9,59,26,3,4,0,0,0,64962,1,0,1,5707,6695,9345,10104,6170,7100,9391,10536,0,0,3,33,0,6100,0,1215,2,0
1,2,6,8,10,22,11,20,6,0,0,0,87674,1,0,2,2851,3826,5802,7064,2732,3961,5527,6561,0,0,3,33,0,4000,0,1283,2,0
1,2,7,2,1,33,6,71,7,0,1,1,49263,1,0,1,7323,8023,10884,11529,7901,8376,11284,11757,0,0,0,33,0,7500,0,693,2,0
1,2,3,3,14,74,12,3,3,0,0,0,27833,0,2,0,5094,5994,8195,8928,5553,6470,8470,9322,0,0,0,33,0,6400,0,462,2,0
1,2,1,6,7,85,11,177,4,0,0,0,81395,1,1,3,8741,9719,13820,15032,8793,10114,13409,15002,0,0,3,33,0,10400,0,1243,2,0
1,2,3,3,14,46,12,3,3,0,1,1,24648,0,0,0,5318,6151,8815,9617,5244,6134,8632,9665,0,0,3,33,0,6400,0,462,2,0
1,2,5,7,11,84,18,3,2,0,0,0,79145,0,0,0,2754,3673,5693,6584,2700,3538,5446,6553,0,0,0,33,0,5100,0,869,2,0
1,2,1,6,4,6,5,6,2,0,1,1,62283,0,0,0,3692,4581,6892,7927,3653,4573,6472,7076,0,0,4,33,0,5900,0,533,2,0
1,2,3,3,2,42,7,8,4,0,0,0,79941,1,0,2,10289,11849,14175,15838,10768,12455,14559,16456,0,0,5,33,0,8300,0,803,2,0
1,2,5,7,2,52,37,74,1,0,0,0,92165,1,6,2,8671,9737,11660,13093,7536,8729,10910,12417,0,0,0,33,0,10000,0,1497,2,0
1,2,2,5,2,7,6,7,3,0,0,0,91624,1,0,2,3786,4710,7082,8629,3717,4782,6631,7823,0,0,4,33,0,4800,0,1053,3,0
1,2,0,4,11,32,18,40,7,0,0,0,63925,0,0,0,6980,8336,10450,11443,6524,7824,10249,11505,0,0,4,33,0,8600,0,728,3,0
1,2,5,7,8,73,84,307,3,0,0,0,70570,1,0,3,3777,4831,6566,7704,3752,4912,6760,7676,0,0,0,33,0,6100,0,2508,3,0
1,2,0,4,11,84,18,3,0,0,1,1,69242,0,0,0,5030,6075,8544,9979,5231,6343,8528,9671,0,0,4,33,0,5300,0,533,3,0
1,2,3,3,7,16,11,47,5,0,1,1,95474,1,3,3,8090,9359,11435,12897,7933,8954,11305,12481,0,0,4,33,0,8130,0,2351,3,0
1,2,2,5,16,97,17,326,6,1,1,1,64786,2,0,0,7285,8093,10016,11276,7169,8055,10646,11429,0,0,3,33,0,8300,0,533,3,0
1,2,1,6,9,35,12,30,1,0,2,2,85204,1,9,1,6804,8336,9497,11598,6533,7871,9684,11117,0,0,3,33,0,7700,0,1503,3,0
1,2,0,4,7,51,11,47,4,0,2,2,65883,1,2,3,5274,6303,8435,9768,5233,6286,8129,9266,0,0,4,33,0,6100,0,728,3,0
1,2,2,5,3,211,4,5,0,0,1,1,70342,0,2,0,4350,5170,7148,8037,4020,4932,7016,8028,0,0,4,33,0,5850,0,569,4,0
1,2,7,2,1,113,6,3,4,0,1,1,75678,1,0,1,8350,9524,11917,13049,8403,9563,12204,13370,0,0,4,33,0,8380,0,1272,4,0
1,2,3,3,9,75,10,3,4,0,1,1,80874,1,0,1,7836,9054,11366,12550,7383,8483,11008,12273,0,0,25,33,0,8105,1,1243,5,0
1,2,0,4,9,59,26,3,1,0,1,1,54420,1,0,1,5216,6179,8414,9496,4742,5802,8321,9371,0,0,0,33,0,6250,0,1086,5,0
1,2,2,5,1,202,6,175,7,0,1,1,79131,1,4,1,4657,5803,8444,9602,3192,4491,6412,7800,0,0,0,33,0,6550,0,1623,5,0
1,2,2,5,1,41,14,82,6,0,1,1,91193,1,5,1,8304,10102,11868,13933,7753,9430,11465,12998,0,0,4,33,0,9750,0,1630,5,0
1,2,2,5,7,51,10,3,7,0,1,1,72348,1,2,3,4199,5309,6959,8194,4068,4973,7428,8392,0,0,0,33,0,5650,0,803,5,0
1,2,5,7,7,19,13,17,13,0,0,0,74722,1,3,3,4611,6209,7543,9329,4404,6123,7549,9290,0,0,4,33,0,6754,0,2274,5,0
1,2,0,4,10,223,10,190,4,0,0,0,72030,1,3,2,7680,9409,11641,13244,7738,9615,11521,13160,0,0,4,33,0,7850,0,1506,5,0
1,2,5,7,2,7,6,7,6,0,0,0,85129,1,0,2,2707,3742,5683,6870,2450,3415,5393,6575,0,0,3,33,0,3950,0,1283,5,0
1,2,0,4,7,51,11,47,3,0,1,1,78000,1,2,3,5053,6227,8192,9480,4988,6051,7448,9091,0,0,4,33,0,5650,0,803,5,0
1,2,0,4,13,44,10,3,1,0,1,1,72974,1,3,3,6549,8044,10013,11489,6554,8208,9994,11783,0,0,3,33,0,7550,0,1974,5,0
1,2,2,5,15,103,21,112,1,0,0,0,70793,1,5,1,8423,9811,12302,13887,7817,9262,10819,12821,0,0,3,33,0,9585,0,1740,5,0
1,2,2,5,7,16,10,3,5,0,1,1,59505,1,3,3,4250,5536,7187,8643,4053,5499,7411,9163,0,0,3,33,0,6450,0,1500,5,0
1,2,3,3,12,65,32,63,4,0,1,1,76232,2,0,0,10393,11523,14304,15547,11408,12935,15266,16741,0,0,4,33,0,9480,0,569,5,0
1,2,3,3,12,71,32,34,7,0,1,1,72271,2,0,0,10281,11186,14328,15461,10231,11122,14192,15182,0,0,3,33,0,10150,0,569,5,0
1,2,5,7,2,79,39,98,1,0,1,1,85662,1,11,2,4799,5936,8360,9102,3461,5331,6562,8660,0,0,4,33,0,5150,0,894,5,0
1,2,5,7,2,4,6,71,1,0,0,0,53010,1,2,2,3448,4307,6332,7640,2902,3721,5946,6848,0,0,4,33,0,5750,0,1220,5,0
1,2,1,6,2,4,50,135,1,0,0,0,73601,1,2,2,3342,4384,6404,7691,3315,4210,6351,7399,0,0,0,33,0,5050,0,1155,5,0
1,2,0,4,9,59,10,3,7,0,1,1,53338,1,0,1,5136,6083,8385,9395,4675,5703,8405,9463,0,0,4,33,0,5850,0,1086,5,0
1,2,0,4,11,32,18,40,9,0,0,0,75263,0,0,0,6855,8312,10427,11946,6856,8237,10360,11370,0,0,12,25,10,6685,0,803,2,0
1,2,2,5,7,99,28,47,1,0,0,0,76240,1,0,3,5164,6495,8748,10130,5086,6657,8099,9604,0,0,12,25,10,7175,0,1272,2,0
1,2,2,5,6,12,6,7,3,0,0,0,76207,2,0,0,7166,8612,10752,12426,7716,9173,11546,13388,0,0,12,25,10,8300,0,686,2,0
1,2,0,4,7,21,28,19,4,0,0,0,73404,1,0,3,5744,6925,9912,10916,6186,7326,9968,11871,0,0,12,25,10,7400,0,803,2,0
1,2,2,5,2,57,27,193,7,0,0,0,88557,1,1,2,9916,12014,14165,16300,10746,13487,15271,18321,0,0,15,25,10,10415,0,853,2,0
1,2,0,4,7,83,11,83,7,0,1,1,80308,1,4,3,5286,6593,8463,10501,5902,7723,9663,12083,0,0,15,25,10,7700,0,2282,2,0
1,2,1,6,7,50,11,196,1,0,0,0,83310,1,6,3,8219,9901,12539,13969,9221,10666,13159,14348,0,0,15,25,10,11225,0,1763,2,0
1,2,0,4,7,67,11,65,3,0,1,1,89865,1,5,3,8168,9759,12715,14346,8532,10383,12883,14377,0,0,12,25,10,8000,0,1503,2,0
1,2,3,3,9,59,10,3,3,0,1,1,53943,1,0,1,6129,7106,9454,10537,6134,7228,9489,10435,0,0,38,25,10,6675,0,1086,3,0
1,2,2,5,2,26,30,137,3,0,0,0,76393,1,5,2,6556,7792,10307,11441,6626,7738,11150,12066,0,0,38,25,10,7800,0,1155,3,0
1,2,2,5,1,11,6,11,7,0,1,1,75512,1,4,1,4846,6042,8353,9626,5007,6310,8078,9611,0,0,38,25,10,5485,0,1623,3,0
1,2,3,3,4,78,5,3,5,0,1,1,63031,0,0,0,6889,7748,10129,10879,6779,7625,9972,10676,0,0,38,25,10,7200,0,728,3,0
1,2,1,6,2,7,6,7,3,0,0,0,79651,1,0,2,3429,4321,6172,6983,2948,4109,5696,7220,0,0,38,25,10,4165,0,920,3,0
1,2,0,4,6,12,10,3,8,0,1,1,81458,2,0,0,9096,10824,12377,14221,7224,8628,10392,12514,0,0,12,25,10,7700,0,723,3,0
1,2,1,6,7,99,11,47,7,0,0,0,51954,1,0,3,4805,6079,8022,9100,5277,6411,8327,9100,0,0,12,25,10,7300,0,1003,3,0
1,2,2,5,7,85,11,177,6,0,0,0,84525,1,1,3,10865,12705,15250,17146,9688,11410,14371,16098,0,0,38,25,10,11425,0,1243,3,0
1,2,1,6,21,452,92,155,4,0,0,0,76633,0,5,0,6571,7689,9870,10766,6502,7846,9701,10451,0,0,38,25,10,7900,0,1155,3,0
1,2,0,4,13,44,10,3,6,0,0,0,62193,1,3,3,6884,8298,9991,11772,6427,8020,9884,11476,0,0,17,25,10,7600,0,1703,4,0
1,2,0,4,7,16,11,47,1,0,1,1,65194,1,3,3,7132,8415,10044,11749,6769,8036,10124,11633,0,0,38,25,10,8100,0,1703,4,0
